_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
6.46748731014668e-07,0.005309754516929388,0.013938345946371555,0.07221829891204834,0.3318810760974884,0.11733189225196838,1.339242317044409e-05,7.154889658522734e-08,1.5501193217914988e-07,0.03603651374578476,0.02099413238465786,0.3544006943702698,0.3425781726837158,0.010429169982671738,0.20719410479068756,0.22352133691310883,0.02350185625255108,0.022673016414046288,0.016166307032108307,0.10164961963891983,0.06283023953437805,0.02957651950418949,0.016755901277065277,1.6576541383983567e-05,0.007900670170783997,0.041261348873376846,5.2075371058890596e-05,0.036245930939912796,0.0022934316657483578,0.0018286120612174273,3.183941953466274e-05,4.587489092955366e-05,0.00229274551384151,0.022280894219875336,0.00030742547824047506,0.00013380411837715656,0.010182655416429043,0.022773204371333122,0.34406641125679016,0.00019451839034445584,0.03468935564160347,0.024580206722021103,0.03408792242407799,0.0048657567240297794,2.7332593163009733e-05,1.9660661564557813e-05,0.00016453277203254402,0.00016349136421922594,2.5642768378020264e-05,2.7788992156274617e-05,4.3811903083224024e-07,2.0449552096124535e-07
9.764390824784641e-07,0.00806962139904499,0.020049508661031723,0.08313211053609848,0.24603557586669922,0.08371608704328537,8.734658877074253e-06,1.0807795547407295e-07,2.290343985578147e-07,0.03497055917978287,0.02310854196548462,0.2654731869697571,0.2570611834526062,0.06995435804128647,0.04484707489609718,0.061104390770196915,0.08017349243164062,0.02862105332314968,0.025713417679071426,0.1016094833612442,0.07023537158966064,0.024381030350923538,0.01854524575173855,9.198628504236694e-06,0.004612807184457779,0.035456333309412,8.637204155093059e-05,0.028907081112265587,0.002173933433368802,0.0012675782199949026,4.02940931962803e-05,6.400297570507973e-05,0.0017715286230668426,0.008125092834234238,0.00019352216622792184,9.454129758523777e-05,0.01183826383203268,0.01680951751768589,0.32794803380966187,0.0007546451524831355,0.052395518869161606,0.03290988504886627,0.06159406900405884,0.007944748736917973,1.3954172572994139e-05,1.0994597687385976e-05,0.00011196131526958197,0.00021362544794101268,2.9829272534698248e-05,3.74496667063795e-05,5.645557052957884e-07,2.4144318899743666e-07
1.026628410727426e-06,0.014930469915270805,0.034708645194768906,0.06278643012046814,0.19613860547542572,0.08779534697532654,6.682129424007144e-06,2.1260417781832075e-07,2.543976052038488e-07,0.022047491744160652,0.01295460294932127,0.19768834114074707,0.1974140852689743,0.5843090415000916,0.0021788086742162704,0.004125401843339205,0.5588574409484863,0.0338827408850193,0.03328082710504532,0.10495506972074509,0.07327447086572647,0.029021121561527252,0.040613871067762375,6.902247605466982e-06,0.003725876333191991,0.033397965133190155,0.00020121605484746397,0.02327779494225979,0.0015734941698610783,0.001731214695610106,2.0103316273889504e-05,2.8244336135685444e-05,0.0035406239330768585,0.004789993166923523,0.00015356343646999449,6.871122604934499e-05,0.004964473191648722,0.009821431711316109,0.6843240261077881,0.0027840938419103622,0.04687468707561493,0.03837277367711067,0.05001494660973549,0.010010792873799801,6.206286343513057e-06,6.240585662453668e-06,6.003579619573429e-05,0.0001329153892584145,2.1809921236126684e-05,3.6822311813011765e-05,4.884826694251387e-07,2.600872051061742e-07
7.825784109627421e-07,0.00681918952614069,0.018349161371588707,0.08012387156486511,0.25968459248542786,0.11336082220077515,7.280768386408454e-06,2.14112532148647e-07,1.8701248905017565e-07,0.0532660037279129,0.03842085972428322,0.378923237323761,0.3545800745487213,0.498213529586792,0.0033695511519908905,0.006524798460304737,0.4687112271785736,0.017194997519254684,0.015017668716609478,0.1642691045999527,0.13113784790039062,0.015265299007296562,0.014847047626972198,8.792022526904475e-06,0.004110222216695547,0.03859122097492218,0.00016355063416995108,0.029446547850966454,0.001072474755346775,0.0017497752560302615,3.247540007578209e-05,4.5260840124683455e-05,0.002760276198387146,0.005901692900806665,0.00019154176698066294,7.910069689387456e-05,0.004630977287888527,0.012896466068923473,0.5388767123222351,0.0015716350171715021,0.03610473871231079,0.03159795701503754,0.04106852039694786,0.008871505036950111,9.302018042944837e-06,1.0470374036231078e-05,8.028214506339282e-05,0.00018977206491399556,2.4675042368471622e-05,4.268347402103245e-05,4.995613949176914e-07,3.0394400596378546e-07
4.76447155506321e-07,0.0031021188478916883,0.007425760850310326,0.11239591240882874,0.2981255054473877,0.1541101634502411,8.178917596524116e-06,1.5929215635424043e-07,1.2118087511225895e-07,0.20754973590373993,0.17175240814685822,0.48013967275619507,0.46419721841812134,0.339454710483551,0.007374505512416363,0.01582038216292858,0.29670947790145874,0.012482872232794762,0.010237799026072025,0.21917037665843964,0.232818603515625,0.003958229906857014,0.0028367459308356047,1.2021841030218638e-05,0.005933040287345648,0.040694039314985275,0.00010651546472217888,0.0304817333817482,0.0010878464672714472,0.0023963467683643103,2.9927461582701653e-05,3.4546999813755974e-05,0.0027366490103304386,0.009561399929225445,0.00027277079061605036,0.00010461676720296964,0.004604678135365248,0.013742648996412754,0.40407490730285645,0.0007969945436343551,0.024692799896001816,0.028810594230890274,0.022428996860980988,0.0062645538710057735,1.794324089132715e-05,1.8502629245631397e-05,0.00014236044080462307,0.00015704194083809853,2.739793671935331e-05,4.9989557737717405e-05,5.61239801299962e-07,2.1576056496996898e-07
4.1554042695679527e-07,0.0017568615730851889,0.003955153748393059,0.1599438637495041,0.38443809747695923,0.16199909150600433,1.01585901575163e-05,1.1782140063587576e-07,1.0509035064387717e-07,0.2728331387042999,0.2662363350391388,0.5116274356842041,0.5132731795310974,0.02689383365213871,0.10714744031429291,0.14457647502422333,0.049483634531497955,0.012201061472296715,0.009109615348279476,0.21482619643211365,0.24813590943813324,0.0029678521677851677,0.0015556797152385116,1.961818452400621e-05,0.005893962923437357,0.03686893358826637,9.019985009217635e-05,0.02784750796854496,0.0009893130045384169,0.0024195320438593626,3.65046362276189e-05,3.8478741771541536e-05,0.0025292797945439816,0.00958050973713398,0.00030444926233030856,0.0001262806763406843,0.004921239800751209,0.012523012235760689,0.33420899510383606,0.000704820326063782,0.018872950226068497,0.025619233027100563,0.01900785230100155,0.006152825895696878,2.4979161025839858e-05,2.3287600924959406e-05,0.00020247025531716645,0.00016511096328031272,3.3603519113967195e-05,6.636156467720866e-05,6.990326255618129e-07,1.9186629174328118e-07
5.419868784883874e-07,0.0013445781078189611,0.0026692182291299105,0.22399775683879852,0.4714129567146301,0.175944522023201,1.17819472507108e-05,1.538472815809655e-07,1.5366794059445965e-07,0.15896622836589813,0.15580716729164124,0.5102115869522095,0.4885900914669037,0.0016036739107221365,0.6327915191650391,0.6176732778549194,0.0032750749960541725,0.011824537999927998,0.008623962290585041,0.16491201519966125,0.23129227757453918,0.006347658112645149,0.0033004528377205133,3.31949777319096e-05,0.005625848658382893,0.03506004437804222,0.00010378708248026669,0.02539077214896679,0.0010642369743436575,0.0024768018629401922,5.382649032981135e-05,5.926119411014952e-05,0.002742399461567402,0.008332542143762112,0.00033729657297953963,0.0001564923149999231,0.005569713655859232,0.013701844029128551,0.28962618112564087,0.0006812071660533547,0.017215639352798462,0.025389503687620163,0.016238300129771233,0.006935392040759325,3.345777076901868e-05,3.0313769457279705e-05,0.00022166583221405745,0.0002516885579098016,4.4924785470357165e-05,7.497266051359475e-05,9.80616050583194e-07,2.4653206764924107e-07
6.252395223782514e-07,0.0023533909115940332,0.00517286965623498,0.16981136798858643,0.4268465042114258,0.13579468429088593,1.0120461411133874e-05,1.4458636599101737e-07,1.628197878744686e-07,0.08864486217498779,0.09335668385028839,0.42118319869041443,0.3993383049964905,0.0013070469722151756,0.6654907464981079,0.6593912839889526,0.0025110000278800726,0.016476571559906006,0.01285780780017376,0.13029929995536804,0.21302880346775055,0.011774036101996899,0.0060885753482580185,2.738051443884615e-05,0.004797243047505617,0.03550931066274643,0.0001249742490472272,0.026830893009901047,0.0009030845249071717,0.002367747714743018,4.9741993279894814e-05,5.690688703907654e-05,0.0029857263434678316,0.008741098456084728,0.00030684456578455865,0.00013163566472940147,0.004622665233910084,0.013299829326570034,0.3806835412979126,0.0007157479994930327,0.01885496824979782,0.02733979932963848,0.017434924840927124,0.006779289338737726,2.222801231255289e-05,2.1239831767161377e-05,0.00017551815835759044,0.00023502107069361955,3.357904643053189e-05,5.579599383054301e-05,8.855690225573198e-07,2.418780979951407e-07
